subject,excluded,img,EmoRating,emotionality,attn,study,bad_trial,IA_name,FG_time,BG_time,FG_propo
25,0,CompNeu054.jpg,1.0,neu,FV,study1,0,CompNeu054.ias,0.45652173913043476,0.4710144927536232,0.49218749999999994
26,0,CompNeu002.jpg,1.0,neu,FV,study1,0,CompNeu002.ias,0.5103734439834025,0.36929460580912865,0.580188679245283
26,0,2717ps.jpg,5.0,emo,FV,study1,0,2717ps.ias,0.5560165975103735,0.07883817427385886,0.8758169934640524
26,0,9425ps.jpg,2.0,emo,FV,study1,0,9425ps.ias,0.8589211618257261,0.06639004149377603,0.9282511210762331
26,0,CompNeu041.jpg,1.0,neu,FV,study1,0,CompNeu041.ias,0.5333333333333333,0.43333333333333335,0.5517241379310345
26,0,6555ps.jpg,2.0,emo,FV,study1,0,6555ps.ias,0.6146788990825688,0.2477064220183487,0.7127659574468085
26,0,H015ps.jpg,1.0,emo,FV,study1,0,H015ps.ias,0.6929460580912863,0.29875518672199175,0.698744769874477
26,0,CompNeu040.jpg,1.0,neu,FV,study1,0,CompNeu040.ias,0.6970954356846473,0.1908713692946058,0.7850467289719626
26,0,H099ps.jpg,3.0,emo,FV,study1,0,H099ps.ias,0.024896265560165973,0.5560165975103735,0.04285714285714285
26,0,3181ps.jpg,3.0,emo,FV,study1,0,3181ps.ias,0.8174273858921162,0.10373443983402486,0.8873873873873874
26,0,CompNeu024.jpg,1.0,neu,FV,study1,0,CompNeu024.ias,0.2821576763485477,0.6141078838174274,0.3148148148148148
26,0,CompNeu030.jpg,1.0,neu,FV,study1,0,CompNeu030.ias,0.2987551867219917,0.2572614107883818,0.5373134328358209
26,0,H064ps.jpg,4.0,emo,FV,study1,0,H064ps.ias,0.5892116182572614,0.36929460580912865,0.6147186147186147
26,0,2375ps.jpg,4.0,emo,FV,study1,0,2375ps.ias,0.8275862068965517,0.13793103448275867,0.8571428571428571
26,0,6315ps.jpg,2.0,emo,FV,study1,0,6315ps.ias,0.6721991701244814,0.19917012448132776,0.7714285714285715
26,0,CompNeu006.jpg,1.0,neu,FV,study1,0,CompNeu006.ias,0.588495575221239,0.36283185840707965,0.6186046511627907
26,0,Faces_172ps.jpg,5.0,emo,FV,study1,0,Faces_172ps.ias,0.24481327800829875,0.2655601659751037,0.4796747967479675
26,0,H087ps.jpg,4.0,emo,FV,study1,0,H087ps.ias,0.47717842323651455,0.1784232365145228,0.7278481012658228
26,0,CompNeu013.jpg,1.0,neu,FV,study1,0,CompNeu013.ias,0.6099585062240664,0.3278008298755186,0.6504424778761062
26,0,2718ps.jpg,3.0,emo,FV,study1,0,2718ps.ias,0.8791666666666667,0.008333333333333304,0.9906103286384977
26,0,7361ps.jpg,2.0,emo,FV,study1,0,7361ps.ias,0.8796680497925311,0.11203319502074693,0.8870292887029289
26,0,CompNeu011.jpg,2.0,neu,FV,study1,0,CompNeu011.ias,0.4979253112033195,0.19917012448132776,0.7142857142857143
26,0,6821ps.jpg,2.0,emo,FV,study1,0,6821ps.ias,0.7717842323651453,0.2116182572614107,0.7848101265822786
26,0,H025ps.jpg,4.0,emo,FV,study1,0,H025ps.ias,0.6,0.375,0.6153846153846154
26,0,CompNeu046.jpg,1.0,neu,FV,study1,0,CompNeu046.ias,0.5166666666666667,0.4624999999999999,0.5276595744680852
26,0,H037ps.jpg,4.0,emo,FV,study1,0,H037ps.ias,0.5435684647302904,0.39834024896265563,0.5770925110132158
26,0,CompNeu019.jpg,2.0,neu,FV,study1,0,CompNeu019.ias,0.4854771784232365,0.5020746887966805,0.49159663865546216
26,0,2730ps.jpg,5.0,emo,FV,study1,0,2730ps.ias,0.8,0.15833333333333333,0.8347826086956522
26,0,CompNeu029.jpg,1.0,neu,FV,study1,0,CompNeu029.ias,0.34854771784232363,0.5269709543568465,0.3981042654028436
26,0,H084ps.jpg,3.0,emo,FV,study1,0,H084ps.ias,0.5643153526970954,0.43568464730290457,0.5643153526970954
26,0,Objects_003ps.jpg,2.0,emo,FV,study1,0,Objects_003ps.ias,0.9134199134199135,0.08658008658008653,0.9134199134199135
26,0,Faces_147ps.jpg,3.0,emo,FV,study1,0,Faces_147ps.ias,0.3458333333333333,0.6208333333333333,0.35775862068965514
26,0,CompNeu058.jpg,1.0,neu,FV,study1,0,CompNeu058.ias,0.8298755186721992,0.14937759336099576,0.8474576271186441
26,0,CompNeu012.jpg,1.0,neu,FV,study1,0,CompNeu012.ias,0.275,0.5583333333333333,0.33
26,0,H041ps.jpg,4.0,emo,FV,study1,0,H041ps.ias,0.7593360995850622,0.15767634854771784,0.8280542986425339
26,0,230ps.jpg,1.0,emo,FV,study1,0,230ps.ias,0.9128630705394191,0.05809128630705396,0.9401709401709402
26,0,CompNeu034.jpg,1.0,neu,FV,study1,0,CompNeu034.ias,0.3695652173913043,0.6,0.3811659192825112
26,0,People_070ps.jpg,3.0,emo,FV,study1,0,People_070ps.ias,0.35964912280701755,0.5350877192982456,0.4019607843137255
26,0,H036ps.jpg,4.0,emo,FV,study1,0,H036ps.ias,0.07883817427385892,0.8257261410788381,0.0871559633027523
26,0,2095ps.jpg,4.0,emo,FV,study1,0,2095ps.ias,0.1950207468879668,0.7883817427385892,0.19831223628691985
26,0,3500ps.jpg,3.0,emo,FV,study1,0,3500ps.ias,0.7833333333333333,0.125,0.8623853211009175
26,0,CompNeu020.jpg,1.0,neu,FV,study1,0,CompNeu020.ias,0.91701244813278,0.06639004149377592,0.9324894514767933
26,0,2710ps.jpg,3.0,emo,FV,study1,0,2710ps.ias,0.8921161825726142,0.10788381742738584,0.8921161825726142
26,0,3225ps.jpg,4.0,emo,FV,study1,0,3225ps.ias,0.35135135135135137,0.39189189189189183,0.4727272727272728
26,0,CompNeu014.jpg,1.0,neu,FV,study1,0,CompNeu014.ias,0.8008298755186722,0.13278008298755184,0.8577777777777779
26,0,3530ps.jpg,2.0,emo,FV,study1,0,3530ps.ias,0.2794759825327511,0.6331877729257642,0.3062200956937799
26,0,CompNeu001.jpg,2.0,neu,FV,study1,0,CompNeu001.ias,0.5477178423236515,0.43568464730290446,0.5569620253164558
26,0,2750ps.jpg,3.0,emo,FV,study1,0,2750ps.ias,0.5933609958506224,0.3319502074688797,0.6412556053811659
26,0,215ps.jpg,2.0,emo,FV,study1,0,215ps.ias,0.6556016597510373,0.3112033195020747,0.6781115879828327
26,0,CompNeu056.jpg,1.0,neu,FV,study1,0,CompNeu056.ias,0.6721991701244814,0.2614107883817427,0.7200000000000001
26,0,6243ps.jpg,1.0,emo,FV,study1,0,6243ps.ias,0.7468879668049793,0.17842323651452285,0.8071748878923767
26,0,1201ps.jpg,2.0,emo,FV,study1,0,1201ps.ias,0.6970954356846473,0.18257261410788383,0.7924528301886792
26,0,CompNeu042.jpg,2.0,neu,FV,study1,0,CompNeu042.ias,0.7759336099585062,0.14937759336099588,0.8385650224215246
26,0,3550ps.jpg,3.0,emo,FV,study1,0,3550ps.ias,0.46887966804979253,0.4481327800829875,0.5113122171945702
26,0,MAPS338ps.jpg,3.0,emo,FV,study1,0,MAPS338ps.ias,0.8049792531120332,0.1410788381742738,0.8508771929824562
26,0,H038ps.jpg,3.0,emo,FV,study1,0,H038ps.ias,0.7302904564315352,0.12863070539419086,0.8502415458937198
26,0,H053ps.jpg,2.0,emo,FV,study1,0,H053ps.ias,0.8381742738589212,0.16182572614107882,0.8381742738589212
26,0,Faces_011ps.jpg,3.0,emo,FV,study1,0,Faces_011ps.ias,0.7875,0.1875,0.8076923076923077
26,0,3230ps.jpg,4.0,emo,FV,study1,0,3230ps.ias,0.7035175879396985,0.27135678391959794,0.7216494845360826
26,0,CompNeu057.jpg,1.0,neu,FV,study1,0,CompNeu057.ias,0.44166666666666665,0.275,0.6162790697674418
26,0,Faces_025ps.jpg,3.0,emo,FV,study1,0,Faces_025ps.ias,0.7458333333333333,0.19166666666666665,0.7955555555555556
26,0,CompNeu038.jpg,1.0,neu,FV,study1,0,CompNeu038.ias,0.7241379310344828,0.24137931034482762,0.75
26,0,9254ps.jpg,4.0,emo,FV,study1,0,9254ps.ias,0.9063829787234042,0.08510638297872342,0.9141630901287554
26,0,H083ps.jpg,4.0,emo,FV,study1,0,H083ps.ias,0.6083333333333333,0.2250000000000001,0.7299999999999999
26,0,6313ps.jpg,3.0,emo,FV,study1,0,6313ps.ias,0.6556016597510373,0.3112033195020747,0.6781115879828327
26,0,CompNeu007.jpg,1.0,neu,FV,study1,0,CompNeu007.ias,0.5518672199170125,0.4066390041493776,0.5757575757575758
26,0,1275ps.jpg,3.0,emo,FV,study1,0,1275ps.ias,0.49377593360995853,0.41493775933609955,0.54337899543379
26,0,CompNeu045.jpg,4.0,neu,FV,study1,0,CompNeu045.ias,0.25311203319502074,0.5850622406639004,0.30198019801980197
26,0,H122ps.jpg,4.0,emo,FV,study1,0,H122ps.ias,0.3416666666666667,0.4,0.4606741573033708
26,0,CompNeu017.jpg,3.0,neu,FV,study1,0,CompNeu017.ias,0.48333333333333334,0.3458333333333334,0.5829145728643216
26,0,6836ps.jpg,4.0,emo,FV,study1,0,6836ps.ias,0.6778242677824268,0.12133891213389125,0.8481675392670157
26,0,214ps.jpg,3.0,emo,FV,study1,0,214ps.ias,0.6569037656903766,0.2384937238493724,0.7336448598130841
26,0,CompNeu026.jpg,1.0,neu,FV,study1,0,CompNeu026.ias,0.7867298578199052,0.11848341232227488,0.8691099476439791
26,0,9428ps.jpg,3.0,emo,FV,study1,0,9428ps.ias,0.4678111587982833,0.45064377682403434,0.5093457943925234
26,0,2691ps.jpg,2.0,emo,FV,study1,0,2691ps.ias,0.28837209302325584,0.5767441860465116,0.33333333333333337
26,0,2700ps.jpg,2.0,emo,FV,study1,0,2700ps.ias,0.9095022624434389,0.0904977375565611,0.9095022624434389
26,0,CompNeu050.jpg,1.0,neu,FV,study1,0,CompNeu050.ias,0.4666666666666667,0.5083333333333333,0.47863247863247865
26,0,Faces_149ps.jpg,4.0,emo,FV,study1,0,Faces_149ps.ias,0.7698744769874477,0.18828451882845187,0.8034934497816594
26,0,H059ps.jpg,1.0,emo,FV,study1,0,H059ps.ias,0.8669527896995708,0.06866952789699576,0.926605504587156
26,0,CompNeu031.jpg,1.0,neu,FV,study1,0,CompNeu031.ias,0.7456896551724138,0.07327586206896552,0.9105263157894736
26,0,3101ps.jpg,4.0,emo,FV,study1,0,3101ps.ias,0.8589211618257261,0.1410788381742739,0.8589211618257261
26,0,8230ps.jpg,3.0,emo,FV,study1,0,8230ps.ias,0.5355648535564853,0.31799163179916323,0.6274509803921569
26,0,9415ps.jpg,2.0,emo,FV,study1,0,9415ps.ias,0.5833333333333334,0.2583333333333333,0.6930693069306931
26,0,CompNeu060.jpg,1.0,neu,FV,study1,0,CompNeu060.ias,0.5590909090909091,0.35,0.615
26,0,6415ps.jpg,5.0,emo,FV,study1,0,6415ps.ias,0.6763485477178424,0.2821576763485477,0.7056277056277056
26,0,CompNeu004.jpg,1.0,neu,FV,study1,0,CompNeu004.ias,0.22406639004149378,0.7178423236514523,0.2378854625550661
26,0,3015ps.jpg,5.0,emo,FV,study1,0,3015ps.ias,0.46887966804979253,0.5311203319502075,0.46887966804979253
26,0,1200ps.jpg,2.0,emo,FV,study1,0,1200ps.ias,0.2375,0.6333333333333333,0.2727272727272727
26,0,2981ps.jpg,4.0,emo,FV,study1,0,2981ps.ias,0.5933609958506224,0.34024896265560167,0.6355555555555555
26,0,H034ps.jpg,4.0,emo,FV,study1,0,H034ps.ias,0.7555555555555555,0.04888888888888887,0.9392265193370166
26,0,CompNeu054.jpg,1.0,neu,FV,study1,0,CompNeu054.ias,0.3625,0.5249999999999999,0.4084507042253521
27,0,CompNeu002.jpg,1.0,neu,FV,study1,0,CompNeu002.ias,0.8181818181818182,0.18181818181818177,0.8181818181818182
27,0,2717ps.jpg,5.0,emo,FV,study1,0,2717ps.ias,0.7422680412371134,0.22680412371134018,0.7659574468085106
27,0,9425ps.jpg,5.0,emo,FV,study1,0,9425ps.ias,0.8367346938775511,0.05102040816326525,0.942528735632184
27,0,CompNeu041.jpg,1.0,neu,FV,study1,0,CompNeu041.ias,0.43157894736842106,0.5684210526315789,0.43157894736842106
27,0,6555ps.jpg,5.0,emo,FV,study1,0,6555ps.ias,0.30927835051546393,0.6907216494845361,0.30927835051546393
27,0,H015ps.jpg,2.0,emo,FV,study1,0,H015ps.ias,0.9896907216494846,0.010309278350515427,0.9896907216494846
27,0,CompNeu040.jpg,1.0,neu,FV,study1,0,CompNeu040.ias,0.5510204081632653,0.2857142857142858,0.6585365853658536
27,0,H099ps.jpg,5.0,emo,FV,study1,0,H099ps.ias,0.3402061855670103,0.5670103092783505,0.375
27,0,3181ps.jpg,5.0,emo,FV,study1,0,3181ps.ias,0.3711340206185567,0.6288659793814433,0.3711340206185567
27,0,CompNeu024.jpg,2.0,neu,FV,study1,0,CompNeu024.ias,0.826530612244898,0.16326530612244894,0.8350515463917526
27,0,CompNeu030.jpg,1.0,neu,FV,study1,0,CompNeu030.ias,0.13402061855670103,0.865979381443299,0.13402061855670103
27,0,H064ps.jpg,5.0,emo,FV,study1,0,H064ps.ias,0.9896907216494846,0.010309278350515427,0.9896907216494846
27,0,2375ps.jpg,3.0,emo,FV,study1,0,2375ps.ias,0.4948453608247423,0.5051546391752577,0.4948453608247423
27,0,6315ps.jpg,5.0,emo,FV,study1,0,6315ps.ias,0.7422680412371134,0.25773195876288657,0.7422680412371134
27,0,CompNeu006.jpg,1.0,neu,FV,study1,0,CompNeu006.ias,0.07216494845360824,0.9278350515463918,0.07216494845360824
27,0,Faces_172ps.jpg,5.0,emo,FV,study1,0,Faces_172ps.ias,0.9591836734693877,0.04081632653061229,0.9591836734693877
27,0,H087ps.jpg,5.0,emo,FV,study1,0,H087ps.ias,0.42857142857142855,0.5714285714285714,0.42857142857142855
27,0,CompNeu013.jpg,1.0,neu,FV,study1,0,CompNeu013.ias,0.8469387755102041,0.15306122448979587,0.8469387755102041
27,0,2718ps.jpg,5.0,emo,FV,study1,0,2718ps.ias,0.8969072164948454,0.1030927835051546,0.8969072164948454
27,0,7361ps.jpg,5.0,emo,FV,study1,0,7361ps.ias,0.9183673469387755,0.08163265306122447,0.9183673469387755
27,0,CompNeu011.jpg,4.0,neu,FV,study1,0,CompNeu011.ias,0.9489795918367347,0.05102040816326525,0.9489795918367347
27,0,6821ps.jpg,5.0,emo,FV,study1,0,6821ps.ias,0.8350515463917526,0.1649484536082474,0.8350515463917526
27,0,H025ps.jpg,5.0,emo,FV,study1,0,H025ps.ias,1.0,0.0,1.0
27,0,CompNeu046.jpg,1.0,neu,FV,study1,0,CompNeu046.ias,0.8247422680412371,0.17525773195876293,0.8247422680412371
27,0,H037ps.jpg,5.0,emo,FV,study1,0,H037ps.ias,0.6875,0.3125,0.6875
27,0,CompNeu019.jpg,3.0,neu,FV,study1,0,CompNeu019.ias,0.8020833333333334,0.19791666666666663,0.8020833333333334
27,0,2730ps.jpg,5.0,emo,FV,study1,0,2730ps.ias,0.6701030927835051,0.3298969072164949,0.6701030927835051
27,0,CompNeu029.jpg,1.0,neu,FV,study1,0,CompNeu029.ias,0.9072164948453608,0.09278350515463918,0.9072164948453608
27,0,H084ps.jpg,4.0,emo,FV,study1,0,H084ps.ias,0.27835051546391754,0.7216494845360825,0.27835051546391754
27,0,Objects_003ps.jpg,5.0,emo,FV,study1,0,Objects_003ps.ias,0.9479166666666666,0.05208333333333337,0.9479166666666666
27,0,Faces_147ps.jpg,4.0,emo,FV,study1,0,Faces_147ps.ias,0.7959183673469388,0.18367346938775508,0.8125
27,0,CompNeu058.jpg,1.0,neu,FV,study1,0,CompNeu058.ias,0.9381443298969072,0.061855670103092786,0.9381443298969072
27,0,CompNeu012.jpg,1.0,neu,FV,study1,0,CompNeu012.ias,0.5918367346938775,0.30612244897959184,0.6590909090909091
27,0,H041ps.jpg,5.0,emo,FV,study1,0,H041ps.ias,0.9690721649484536,0.030927835051546393,0.9690721649484536
27,0,230ps.jpg,1.0,emo,FV,study1,0,230ps.ias,1.0,0.0,1.0
27,0,CompNeu034.jpg,3.0,neu,FV,study1,0,CompNeu034.ias,0.7920792079207921,0.20792079207920788,0.7920792079207921
27,0,People_070ps.jpg,5.0,emo,FV,study1,0,People_070ps.ias,0.91,0.08999999999999997,0.91
27,0,H036ps.jpg,5.0,emo,FV,study1,0,H036ps.ias,0.8118811881188119,0.18811881188118806,0.8118811881188119
27,0,2095ps.jpg,4.0,emo,FV,study1,0,2095ps.ias,0.6435643564356436,0.3465346534653465,0.65
27,0,3500ps.jpg,5.0,emo,FV,study1,0,3500ps.ias,0.8865979381443299,0.11340206185567014,0.8865979381443299
27,0,CompNeu020.jpg,1.0,neu,FV,study1,0,CompNeu020.ias,0.7623762376237624,0.2178217821782178,0.7777777777777778
27,0,2710ps.jpg,5.0,emo,FV,study1,0,2710ps.ias,0.6138613861386139,0.38613861386138615,0.6138613861386139
27,0,3225ps.jpg,5.0,emo,FV,study1,0,3225ps.ias,0.61,0.39,0.61
27,0,CompNeu014.jpg,1.0,neu,FV,study1,0,CompNeu014.ias,0.8118811881188119,0.17821782178217815,0.8200000000000001
27,0,3530ps.jpg,5.0,emo,FV,study1,0,3530ps.ias,0.6237623762376238,0.37623762376237624,0.6237623762376238
27,0,CompNeu001.jpg,1.0,neu,FV,study1,0,CompNeu001.ias,0.4329896907216495,0.5670103092783505,0.4329896907216495
27,0,2750ps.jpg,4.0,emo,FV,study1,0,2750ps.ias,0.87,0.13,0.87
27,0,215ps.jpg,3.0,emo,FV,study1,0,215ps.ias,0.94,0.06000000000000005,0.94
27,0,CompNeu056.jpg,1.0,neu,FV,study1,0,CompNeu056.ias,0.8686868686868687,0.13131313131313127,0.8686868686868687
27,0,6243ps.jpg,5.0,emo,FV,study1,0,6243ps.ias,0.6336633663366337,0.36633663366336633,0.6336633663366337
27,0,1201ps.jpg,1.0,emo,FV,study1,0,1201ps.ias,0.64,0.36,0.64
27,0,CompNeu042.jpg,2.0,neu,FV,study1,0,CompNeu042.ias,0.5555555555555556,0.4444444444444444,0.5555555555555556
27,0,3550ps.jpg,5.0,emo,FV,study1,0,3550ps.ias,0.44,0.56,0.44
27,0,MAPS338ps.jpg,2.0,emo,FV,study1,0,MAPS338ps.ias,0.53,0.47,0.53
27,0,H038ps.jpg,5.0,emo,FV,study1,0,H038ps.ias,0.6363636363636364,0.36363636363636365,0.6363636363636364
27,0,H053ps.jpg,2.0,emo,FV,study1,0,H053ps.ias,0.98,0.020000000000000018,0.98
27,0,Faces_011ps.jpg,5.0,emo,FV,study1,0,Faces_011ps.ias,0.979381443298969,0.020618556701030966,0.979381443298969
27,0,3230ps.jpg,5.0,emo,FV,study1,0,3230ps.ias,0.9895833333333334,0.01041666666666663,0.9895833333333334
27,0,CompNeu057.jpg,1.0,neu,FV,study1,0,CompNeu057.ias,0.4639175257731959,0.5360824742268041,0.4639175257731959
27,0,Faces_025ps.jpg,5.0,emo,FV,study1,0,Faces_025ps.ias,0.9285714285714286,0.061224489795918324,0.9381443298969072
27,0,CompNeu038.jpg,1.0,neu,FV,study1,0,CompNeu038.ias,0.8673469387755102,0.13265306122448983,0.8673469387755102
27,0,9254ps.jpg,5.0,emo,FV,study1,0,9254ps.ias,0.9072164948453608,0.08247422680412375,0.9166666666666666
27,0,H083ps.jpg,5.0,emo,FV,study1,0,H083ps.ias,0.8367346938775511,0.15306122448979587,0.8453608247422681
27,0,6313ps.jpg,5.0,emo,FV,study1,0,6313ps.ias,0.9896907216494846,0.010309278350515427,0.9896907216494846
27,0,CompNeu007.jpg,1.0,neu,FV,study1,0,CompNeu007.ias,0.7010309278350515,0.2989690721649485,0.7010309278350515
27,0,1275ps.jpg,1.0,emo,FV,study1,0,1275ps.ias,0.9285714285714286,0.0714285714285714,0.9285714285714286
27,0,CompNeu045.jpg,4.0,neu,FV,study1,0,CompNeu045.ias,0.9897959183673469,0.010204081632653073,0.9897959183673469
27,0,H122ps.jpg,4.0,emo,FV,study1,0,H122ps.ias,0.826530612244898,0.173469387755102,0.826530612244898
27,0,CompNeu017.jpg,1.0,neu,FV,study1,0,CompNeu017.ias,1.0,0.0,1.0
27,0,6836ps.jpg,5.0,emo,FV,study1,0,6836ps.ias,0.9897959183673469,0.010204081632653073,0.9897959183673469
27,0,214ps.jpg,5.0,emo,FV,study1,0,214ps.ias,0.7835051546391752,0.21649484536082475,0.7835051546391752
27,0,CompNeu026.jpg,1.0,neu,FV,study1,0,CompNeu026.ias,0.7731958762886598,0.22680412371134018,0.7731958762886598
27,0,9428ps.jpg,5.0,emo,FV,study1,0,9428ps.ias,0.6804123711340206,0.31958762886597936,0.6804123711340206
27,0,2691ps.jpg,5.0,emo,FV,study1,0,2691ps.ias,0.9381443298969072,0.061855670103092786,0.9381443298969072
27,0,2700ps.jpg,2.0,emo,FV,study1,0,2700ps.ias,0.8144329896907216,0.17525773195876293,0.8229166666666666
27,0,CompNeu050.jpg,2.0,neu,FV,study1,0,CompNeu050.ias,0.6020408163265306,0.3979591836734694,0.6020408163265306
27,0,Faces_149ps.jpg,4.0,emo,FV,study1,0,Faces_149ps.ias,0.9896907216494846,0.010309278350515427,0.9896907216494846
27,0,H059ps.jpg,2.0,emo,FV,study1,0,H059ps.ias,0.8350515463917526,0.134020618556701,0.8617021276595745
27,0,CompNeu031.jpg,1.0,neu,FV,study1,0,CompNeu031.ias,0.9285714285714286,0.0714285714285714,0.9285714285714286
27,0,3101ps.jpg,5.0,emo,FV,study1,0,3101ps.ias,0.7628865979381443,0.23711340206185572,0.7628865979381443
27,0,8230ps.jpg,5.0,emo,FV,study1,0,8230ps.ias,0.9191919191919192,0.0505050505050505,0.9479166666666666
27,0,9415ps.jpg,4.0,emo,FV,study1,0,9415ps.ias,0.8041237113402062,0.19587628865979378,0.8041237113402062
27,0,CompNeu060.jpg,3.0,neu,FV,study1,0,CompNeu060.ias,0.32653061224489793,0.6734693877551021,0.32653061224489793
27,0,6415ps.jpg,5.0,emo,FV,study1,0,6415ps.ias,0.8979591836734694,0.061224489795918324,0.9361702127659575
27,0,CompNeu004.jpg,1.0,neu,FV,study1,0,CompNeu004.ias,0.6875,0.3125,0.6875
27,0,3015ps.jpg,5.0,emo,FV,study1,0,3015ps.ias,0.8247422680412371,0.17525773195876293,0.8247422680412371
27,0,1200ps.jpg,3.0,emo,FV,study1,0,1200ps.ias,0.7525773195876289,0.24742268041237114,0.7525773195876289
27,0,2981ps.jpg,5.0,emo,FV,study1,0,2981ps.ias,0.6701030927835051,0.3298969072164949,0.6701030927835051
27,0,H034ps.jpg,5.0,emo,FV,study1,0,H034ps.ias,0.8877551020408163,0.05102040816326536,0.9456521739130435
27,0,CompNeu054.jpg,2.0,neu,FV,study1,0,CompNeu054.ias,0.6082474226804123,0.3917525773195877,0.6082474226804123
28,0,CompNeu002.jpg,,neu,FV,study1,0,CompNeu002.ias,0.6029411764705882,0.3602941176470589,0.6259541984732824
28,0,H064ps.jpg,,emo,FV,study1,0,H064ps.ias,0.7581699346405228,0.1895424836601307,0.8
28,0,2375ps.jpg,4.0,emo,FV,study1,0,2375ps.ias,0.44025157232704404,0.559748427672956,0.44025157232704404
28,0,6315ps.jpg,4.0,emo,FV,study1,0,6315ps.ias,0.057692307692307696,0.9294871794871795,0.05844155844155844
28,0,CompNeu006.jpg,1.0,neu,FV,study1,0,CompNeu006.ias,0.23684210526315788,0.7631578947368421,0.23684210526315788
28,0,Faces_172ps.jpg,,emo,FV,study1,0,Faces_172ps.ias,0.0,0.935064935064935,0.0
28,0,H087ps.jpg,4.0,emo,FV,study1,0,H087ps.ias,0.5947712418300654,0.40522875816993464,0.5947712418300654
28,0,CompNeu013.jpg,1.0,neu,FV,study1,0,CompNeu013.ias,0.0,1.0,0.0
28,0,2718ps.jpg,3.0,emo,FV,study1,0,2718ps.ias,0.810126582278481,0.189873417721519,0.810126582278481
28,0,7361ps.jpg,1.0,emo,FV,study1,0,7361ps.ias,0.06622516556291391,0.9337748344370861,0.06622516556291391
28,0,CompNeu011.jpg,1.0,neu,FV,study1,0,CompNeu011.ias,0.23333333333333334,0.7666666666666666,0.23333333333333334
28,0,H025ps.jpg,4.0,emo,FV,study1,0,H025ps.ias,0.2328767123287671,0.6712328767123288,0.25757575757575757
28,0,CompNeu046.jpg,1.0,neu,FV,study1,0,CompNeu046.ias,0.0,1.0,0.0
28,0,Faces_011ps.jpg,3.0,emo,FV,study1,0,Faces_011ps.ias,0.0,1.0,0.0
28,0,H037ps.jpg,,emo,FV,study1,0,H037ps.ias,0.0979020979020979,0.9020979020979021,0.0979020979020979
28,0,Faces_025ps.jpg,1.0,emo,FV,study1,0,Faces_025ps.ias,0.05442176870748299,0.9455782312925171,0.05442176870748299
28,0,CompNeu038.jpg,1.0,neu,FV,study1,0,CompNeu038.ias,0.0,1.0,0.0
28,0,9254ps.jpg,5.0,emo,FV,study1,0,9254ps.ias,0.014598540145985401,0.9854014598540146,0.014598540145985401
28,0,H083ps.jpg,3.0,emo,FV,study1,0,H083ps.ias,0.6363636363636364,0.33766233766233766,0.6533333333333333
28,0,6313ps.jpg,3.0,emo,FV,study1,0,6313ps.ias,0.2468354430379747,0.7531645569620253,0.2468354430379747
28,0,CompNeu007.jpg,1.0,neu,FV,study1,0,CompNeu007.ias,0.9594594594594594,0.027027027027027084,0.9726027397260273
28,0,1275ps.jpg,4.0,emo,FV,study1,0,1275ps.ias,0.15894039735099338,0.8410596026490066,0.15894039735099338
28,0,CompNeu045.jpg,1.0,neu,FV,study1,0,CompNeu045.ias,0.33548387096774196,0.6258064516129032,0.3489932885906041
28,0,H122ps.jpg,2.0,emo,FV,study1,0,H122ps.ias,0.4140127388535032,0.5732484076433121,0.41935483870967744
28,0,CompNeu030.jpg,1.0,neu,FV,study1,0,CompNeu030.ias,0.0,1.0,0.0
28,0,CompNeu017.jpg,1.0,neu,FV,study1,0,CompNeu017.ias,0.896774193548387,0.10322580645161294,0.896774193548387
28,0,CompNeu024.jpg,1.0,neu,FV,study1,0,CompNeu024.ias,0.5796178343949044,0.42038216560509556,0.5796178343949044
28,0,H099ps.jpg,5.0,emo,FV,study1,0,H099ps.ias,0.07741935483870968,0.9225806451612903,0.07741935483870968
28,0,2717ps.jpg,2.0,emo,FV,study1,0,2717ps.ias,0.3057324840764331,0.6687898089171975,0.3137254901960784
28,0,9425ps.jpg,5.0,emo,FV,study1,0,9425ps.ias,0.0,0.8874172185430463,0.0
28,0,CompNeu041.jpg,1.0,neu,FV,study1,0,CompNeu041.ias,0.6242038216560509,0.37579617834394907,0.6242038216560509
28,0,6555ps.jpg,4.0,emo,FV,study1,0,6555ps.ias,0.13548387096774195,0.864516129032258,0.13548387096774195
28,0,H015ps.jpg,1.0,emo,FV,study1,0,H015ps.ias,0.38,0.6066666666666667,0.38513513513513514
28,0,CompNeu040.jpg,1.0,neu,FV,study1,0,CompNeu040.ias,0.06329113924050633,0.8987341772151899,0.06578947368421052
28,0,6821ps.jpg,4.0,emo,FV,study1,0,6821ps.ias,0.09090909090909091,0.7922077922077921,0.10294117647058824
28,0,3181ps.jpg,5.0,emo,FV,study1,0,3181ps.ias,0.4342105263157895,0.5657894736842105,0.4342105263157895
28,0,6836ps.jpg,4.0,emo,FV,study1,0,6836ps.ias,0.8481012658227848,0.139240506329114,0.8589743589743589
28,0,214ps.jpg,4.0,emo,FV,study1,0,214ps.ias,0.16883116883116883,0.8311688311688312,0.16883116883116883
28,0,CompNeu026.jpg,1.0,neu,FV,study1,0,CompNeu026.ias,0.6298701298701299,0.3441558441558441,0.6466666666666667
28,0,CompNeu012.jpg,1.0,neu,FV,study1,0,CompNeu012.ias,0.8591549295774648,0.14084507042253525,0.8591549295774648
